2025-03-26T22:26:15.387+09:00  INFO 36508 --- [main] com.example.signup.SignupApplication     : Starting SignupApplication using Java 17.0.10 with PID 36508 (C:\Users\USER\signup\signup\build\classes\java\main started by USER in C:\Users\USER\signup\signup)
2025-03-26T22:26:15.395+09:00 DEBUG 36508 --- [main] com.example.signup.SignupApplication     : Running with Spring Boot v3.2.6, Spring v6.1.8
2025-03-26T22:29:41.887+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:41.887+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : State: 8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:41.888+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Naver callback received - code: FZrBwKgNiDki7zaezh, state: 8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Code: FZrBwKgNiDki7zaezh
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : State: 8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:42.114+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=FZrBwKgNiDki7zaezh&state=8f8f07bb-edef-4ec4-8ef0-7ad1a6d0acc7
2025-03-26T22:29:42.193+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:42.193+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:42.221+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:42.221+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:42.223+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:42.224+09:00 DEBUG 16808 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:42.226+09:00  INFO 16808 --- [http-nio-8080-exec-1] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:42.226+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:42.226+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:42.227+09:00 DEBUG 16808 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:42.228+09:00  INFO 16808 --- [http-nio-8080-exec-1] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:42.229+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:42.229+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:42.229+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:42.232+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:43.337+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : State: 537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:45.480+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.737+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:45.737+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Naver callback received - code: rWPcH82SyGkEH2ckjg, state: 537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.738+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:45.738+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Code: rWPcH82SyGkEH2ckjg
2025-03-26T22:29:45.738+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : State: 537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.738+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=rWPcH82SyGkEH2ckjg&state=537efff0-c8d3-4baa-a9ab-53ece8133a5e
2025-03-26T22:29:45.803+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:45.803+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:45.835+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:45.835+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:45.835+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:45.837+09:00 DEBUG 16808 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:45.838+09:00  INFO 16808 --- [http-nio-8080-exec-2] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:45.838+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:45.838+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:45.839+09:00 DEBUG 16808 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:45.840+09:00  INFO 16808 --- [http-nio-8080-exec-2] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:45.840+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:45.840+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:45.840+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:45.844+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:51.000+09:00 DEBUG 16808 --- [http-nio-8080-exec-9] com.example.signup.service.UserService   : Attempting to find user: gksmfthsu000
2025-03-26T22:29:51.001+09:00 DEBUG 16808 --- [http-nio-8080-exec-9] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:51.056+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : Home page accessed - Authentication: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=gksmfthsu000, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_USER]]
2025-03-26T22:29:51.056+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : Principal type: org.springframework.security.core.userdetails.User
2025-03-26T22:29:51.057+09:00 DEBUG 16808 --- [http-nio-8080-exec-10] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:51.058+09:00  INFO 16808 --- [http-nio-8080-exec-10] com.example.signup.service.UserService   : User loaded: gksmfthsu000
2025-03-26T22:29:51.058+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : User info from database - ID: gksmfthsu000, Nickname: ·Î·Î
2025-03-26T22:29:52.801+09:00 DEBUG 16808 --- [http-nio-8080-exec-2] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:52.801+09:00  INFO 16808 --- [http-nio-8080-exec-2] com.example.signup.service.UserService   : User loaded: gksmfthsu000
2025-03-26T22:29:54.178+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Home page accessed - Authentication: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=gksmfthsu000, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_USER]]
2025-03-26T22:29:54.178+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Principal type: org.springframework.security.core.userdetails.User
2025-03-26T22:29:54.179+09:00 DEBUG 16808 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:54.180+09:00  INFO 16808 --- [http-nio-8080-exec-3] com.example.signup.service.UserService   : User loaded: gksmfthsu000
2025-03-26T22:29:54.180+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : User info from database - ID: gksmfthsu000, Nickname: ·Î·Î
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : State: d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:56.657+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Naver callback received - code: WuPnW8tI0fq4muIxCS, state: d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : Code: WuPnW8tI0fq4muIxCS
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : State: d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:56.902+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=WuPnW8tI0fq4muIxCS&state=d7bd9dee-2f7d-42f1-ab8b-ba1b6539fb9a
2025-03-26T22:29:57.019+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:57.019+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:57.103+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:57.104+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:57.104+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:57.105+09:00 DEBUG 16808 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:57.106+09:00  INFO 16808 --- [http-nio-8080-exec-7] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:57.106+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:57.106+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:57.107+09:00 DEBUG 16808 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:57.107+09:00  INFO 16808 --- [http-nio-8080-exec-7] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
